base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.062,0.114,0.46,0.98,0.0,0.0,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.16,0.114,0.46,0.46,0.42,0.0,0.0,0.0,0.04,0.0,0.08
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.977,0.114,0.46,0.0,0.78,0.02,0.0,0.16,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.264,0.114,0.46,0.0,0.74,0.02,0.0,0.16,0.0,0.08,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.892,0.114,0.46,0.96,0.0,0.0,0.0,0.0,0.04,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.104,0.114,0.46,0.0,0.94,0.0,0.0,0.04,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.781,0.114,0.46,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.658,0.114,0.46,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.48,0.114,0.46,0.0,0.82,0.1,0.0,0.0,0.0,0.06,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.218,0.114,0.46,0.88,0.0,0.0,0.04,0.0,0.06,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.622,0.114,0.46,0.92,0.0,0.0,0.04,0.0,0.02,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.012,0.114,0.46,0.0,0.78,0.0,0.04,0.08,0.06,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.653,0.114,0.46,0.0,0.88,0.02,0.0,0.0,0.06,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.939,0.114,0.46,0.0,0.68,0.1,0.02,0.14,0.0,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.793,0.114,0.46,0.82,0.0,0.0,0.02,0.02,0.1,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.821,1.0,0.0,0.82,0.0,0.0,0.18,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.966,1.0,0.0,0.0,0.76,0.22,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.724,1.0,0.0,0.94,0.0,0.0,0.06,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.76,1.0,0.0,0.74,0.0,0.0,0.2,0.0,0.04,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.734,1.0,0.0,0.0,0.38,0.58,0.0,0.02,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.716,1.0,0.0,0.0,0.94,0.04,0.0,0.0,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.014,1.0,0.0,0.22,0.12,0.52,0.0,0.0,0.04,0.0,0.1
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.826,1.0,0.0,0.0,0.58,0.38,0.0,0.04,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.616,1.0,0.0,0.0,0.32,0.52,0.04,0.02,0.02,0.06,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.929,1.0,0.0,0.0,0.0,0.88,0.0,0.0,0.02,0.06,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.682,1.0,0.0,0.0,0.52,0.4,0.0,0.04,0.02,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.863,1.0,0.0,0.0,0.68,0.28,0.0,0.0,0.02,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.789,1.0,0.0,0.0,0.56,0.4,0.0,0.02,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.781,1.0,0.0,0.2,0.0,0.0,0.76,0.02,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.868,1.0,0.0,0.0,0.62,0.38,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.621,1.0,0.0,0.58,0.02,0.02,0.3,0.0,0.06,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.071,1.0,0.0,0.42,0.4,0.0,0.14,0.02,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.75,1.0,0.0,0.34,0.0,0.0,0.62,0.02,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.795,1.0,0.0,0.32,0.04,0.16,0.42,0.02,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.862,1.0,0.0,0.28,0.12,0.14,0.42,0.0,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.777,1.0,0.0,0.02,0.42,0.52,0.0,0.02,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.717,1.0,0.0,0.0,0.18,0.74,0.0,0.02,0.04,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.783,1.0,0.0,0.0,0.84,0.1,0.0,0.02,0.0,0.02,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.784,1.0,0.0,0.84,0.0,0.0,0.14,0.02,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.594,1.0,0.0,0.26,0.0,0.0,0.74,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.575,1.0,0.0,0.0,0.16,0.76,0.0,0.0,0.02,0.0,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.781,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.675,1.0,0.0,0.58,0.0,0.0,0.4,0.0,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.84,1.0,0.0,0.5,0.28,0.0,0.12,0.0,0.0,0.08,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.705,1.0,0.0,0.0,0.34,0.56,0.0,0.02,0.02,0.04,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.81,1.0,0.0,0.0,0.58,0.34,0.0,0.02,0.02,0.02,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.702,1.0,0.0,0.0,0.86,0.08,0.0,0.04,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.962,1.0,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.93,1.0,0.0,0.0,0.2,0.62,0.0,0.04,0.1,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.93,1.0,0.0,0.0,0.22,0.26,0.44,0.02,0.04,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.864,1.0,0.0,0.0,0.64,0.36,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.795,1.0,0.0,0.3,0.0,0.0,0.64,0.0,0.0,0.0,0.06
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.884,1.0,0.0,0.0,0.84,0.1,0.0,0.02,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.696,1.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.715,1.0,0.0,0.0,0.3,0.64,0.02,0.02,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.596,1.0,0.0,0.0,0.74,0.18,0.0,0.0,0.02,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.909,1.0,0.0,0.3,0.0,0.0,0.66,0.0,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.072,1.0,0.0,0.32,0.0,0.0,0.64,0.0,0.04,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.834,1.0,0.0,0.54,0.0,0.0,0.42,0.0,0.0,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.876,1.0,0.0,0.56,0.18,0.02,0.22,0.02,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.636,1.0,0.0,0.12,0.08,0.0,0.74,0.04,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.772,1.0,0.0,0.04,0.08,0.38,0.42,0.0,0.0,0.0,0.08
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.761,1.0,0.0,0.82,0.0,0.0,0.12,0.0,0.02,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.836,1.0,0.0,0.0,0.68,0.24,0.0,0.0,0.02,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.803,1.0,0.0,0.0,0.42,0.58,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.76,1.0,0.0,0.0,0.54,0.46,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.739,1.0,0.0,0.0,0.58,0.28,0.0,0.0,0.02,0.04,0.08
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.144,1.0,0.0,0.0,0.7,0.26,0.0,0.02,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.05,1.0,0.0,0.0,0.4,0.56,0.0,0.0,0.02,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.658,1.0,0.0,0.3,0.0,0.0,0.68,0.0,0.0,0.02,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.648,1.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.39,1.0,0.0,0.84,0.0,0.04,0.02,0.0,0.0,0.02,0.08
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.625,1.0,0.0,0.0,0.14,0.82,0.0,0.02,0.0,0.0,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.459,1.0,0.0,0.08,0.0,0.0,0.8,0.0,0.02,0.06,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.705,1.0,0.0,0.0,0.26,0.56,0.0,0.04,0.08,0.06,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.95,1.0,0.0,0.0,0.54,0.44,0.0,0.0,0.02,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.967,1.0,0.0,0.36,0.18,0.16,0.26,0.0,0.04,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.821,1.0,0.0,0.0,0.22,0.78,0.0,0.0,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.734,1.0,0.0,0.6,0.0,0.0,0.3,0.0,0.02,0.0,0.08
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.949,1.0,0.0,0.02,0.0,0.0,0.94,0.0,0.0,0.02,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.844,1.0,0.0,0.0,0.44,0.38,0.0,0.12,0.06,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.959,1.0,0.0,0.0,0.84,0.12,0.0,0.0,0.0,0.04,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.665,1.0,0.0,0.0,0.78,0.08,0.0,0.06,0.0,0.08,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.966,1.0,0.0,0.6,0.0,0.0,0.34,0.02,0.0,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.915,1.0,0.0,0.82,0.0,0.0,0.12,0.0,0.02,0.0,0.04
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.771,1.0,0.0,0.58,0.0,0.0,0.32,0.0,0.02,0.06,0.02
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,7.029,1.0,0.0,0.0,0.46,0.48,0.0,0.06,0.0,0.0,0.0
"[[0, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.6,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,6.57,1.0,0.0,0.46,0.0,0.0,0.46,0.06,0.0,0.0,0.02
