base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,Competitive,Cooperative
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,20.448,0.08,0.92,0.0,0.0,0.92,0.08
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,26.384,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,22.508,0.0,0.12,0.18,0.7,0.3,0.7
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,12.09,0.08,0.12,0.0,0.8,0.16,0.84
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,28.029,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,36.435,0.0,0.0,0.94,0.06,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,17.615,0.0,0.04,0.94,0.02,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,32.069,0.0,0.04,0.0,0.96,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,17.852,0.02,0.64,0.16,0.18,0.74,0.26
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,23.876,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,27.477,0.0,0.02,0.0,0.98,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,26.706,0.04,0.0,0.96,0.0,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,37.761,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,32.609,0.46,0.54,0.0,0.0,0.54,0.46
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,24.647,0.02,0.02,0.94,0.02,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,24.581,0.02,0.02,0.0,0.96,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,27.207,0.02,0.06,0.06,0.86,0.14,0.86
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,14.714,0.02,0.0,0.0,0.98,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,24.663,0.04,0.0,0.1,0.86,0.14,0.86
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,27.783,0.02,0.04,0.94,0.0,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,30.582,0.04,0.04,0.0,0.92,0.08,0.92
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,23.142,0.24,0.76,0.0,0.0,0.76,0.24
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,38.693,0.0,0.02,0.0,0.98,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,30.666,0.0,0.02,0.14,0.84,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,30.856,0.0,0.02,0.12,0.86,0.86,0.14
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,26.22,0.0,0.12,0.02,0.86,0.14,0.86
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,29.262,0.14,0.44,0.08,0.34,0.64,0.36
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,20.236,0.02,0.0,0.02,0.96,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,24.324,0.04,0.0,0.08,0.88,0.12,0.88
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,33.021,0.0,0.0,0.08,0.92,0.08,0.92
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,10.148,0.04,0.14,0.1,0.72,0.28,0.72
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,20.735,0.0,0.0,0.02,0.98,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,11.959,0.04,0.0,0.02,0.94,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,27.042,0.0,0.02,0.0,0.98,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,22.785,0.08,0.0,0.0,0.92,0.08,0.92
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,33.061,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,28.041,0.04,0.1,0.0,0.86,0.14,0.86
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,23.763,0.0,0.0,0.96,0.04,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,19.772,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,30.98,0.02,0.0,0.1,0.88,0.54,0.46
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,22.853,0.0,0.0,0.98,0.02,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,17.818,0.0,0.02,0.0,0.98,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,19.401,0.02,0.04,0.08,0.86,0.14,0.86
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.9,24.177,0.02,0.0,0.02,0.96,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,19.066,0.0,0.0,0.02,0.98,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,13.419,0.02,0.02,0.94,0.02,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,22.785,0.0,0.0,0.98,0.02,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,29.589,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,7.251,0.02,0.08,0.14,0.76,0.1,0.9
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,41.915,0.02,0.98,0.0,0.0,0.98,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,22.3,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,31.393,0.02,0.04,0.94,0.0,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,7.469,0.0,0.0,0.12,0.88,0.12,0.88
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,17.876,0.04,0.06,0.08,0.82,0.16,0.84
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,19.55,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,17.842,0.0,0.0,0.94,0.06,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,20.255,0.08,0.92,0.0,0.0,0.94,0.06
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,21.948,0.0,0.0,0.02,0.98,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,8.112,0.02,0.0,0.02,0.96,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,10.783,0.06,0.06,0.18,0.7,0.14,0.86
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,31.237,0.08,0.92,0.0,0.0,0.92,0.08
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,7.573,0.0,0.0,0.06,0.94,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,28.455,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,13.753,0.0,0.04,0.0,0.96,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,32.55,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,24.196,0.0,0.0,0.04,0.96,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,15.02,0.02,0.0,0.98,0.0,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,15.915,0.04,0.02,0.0,0.94,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,10.933,0.0,0.0,0.04,0.96,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,14.144,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,8.206,0.04,0.08,0.0,0.88,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,10.283,0.0,0.1,0.0,0.9,0.1,0.9
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,19.3,0.04,0.02,0.0,0.94,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,19.184,0.02,0.0,0.98,0.0,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,31.464,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,26.32,0.0,0.0,0.04,0.96,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,21.588,0.0,0.0,1.0,0.0,0.0,1.0
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,28.31,0.04,0.0,0.08,0.88,0.12,0.88
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,18.523,0.02,0.0,0.1,0.88,0.12,0.88
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,20.546,0.0,0.02,0.02,0.96,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,21.383,0.0,0.02,0.98,0.0,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,10.818,0.04,0.02,0.02,0.92,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,16.36,0.0,0.02,0.0,0.98,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,11.25,0.02,0.98,0.0,0.0,0.98,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,13.215,0.02,0.02,0.02,0.94,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,17.656,0.0,0.02,0.0,0.98,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,13.78,0.0,0.0,0.98,0.02,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,31.037,0.04,0.02,0.06,0.88,0.12,0.88
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,24.651,0.02,0.02,0.96,0.0,0.04,0.96
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,16.81,0.04,0.0,0.92,0.04,0.08,0.92
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,41.682,0.02,0.02,0.9,0.06,0.1,0.9
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,24.199,0.0,0.04,0.68,0.28,0.22,0.78
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,10.613,0.0,0.06,0.0,0.94,0.06,0.94
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (1, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,1.0,12.523,0.04,0.12,0.0,0.84,0.16,0.84
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,69.991,0.0,0.02,0.04,0.94,0.02,0.98
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,50.863,0.04,0.02,0.0,0.94,0.94,0.06
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,50.941,0.26,0.66,0.04,0.04,0.58,0.42
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,40.554,0.56,0.4,0.0,0.04,0.52,0.48
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,59.199,0.0,0.08,0.0,0.92,0.92,0.08
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,46.309,0.58,0.42,0.0,0.0,0.42,0.58
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,41.243,0.04,0.94,0.02,0.0,0.94,0.06
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,58.634,0.54,0.46,0.0,0.0,0.54,0.46
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,61.271,0.06,0.38,0.0,0.56,0.44,0.56
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,64.577,0.02,0.0,0.0,0.98,0.98,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,85.873,0.12,0.86,0.02,0.0,0.12,0.88
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,53.893,0.36,0.6,0.02,0.02,0.4,0.6
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,23.636,0.18,0.78,0.04,0.0,0.78,0.22
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,53.931,0.02,0.0,0.06,0.92,0.92,0.08
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,41.792,0.12,0.84,0.02,0.02,0.86,0.14
"[[1, 0], [1, 1]]","[[(1, 1), (1, 0)], [(1, 1), (0, 1)]]",50,2000,1.0,0.01,0.01,0.0,5,1,1.0,2000,100,0.0,1.0,0.0,0.0,55.664,0.44,0.54,0.02,0.0,0.56,0.44
