base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,35.018,1.0,0.04,0.88,0.0,0.0,0.08,0.02,0.02,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,38.293,1.0,0.02,0.1,0.84,0.02,0.02,0.0,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.327,0.095,0.5,0.0,0.82,0.16,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.285,0.095,0.5,0.16,0.78,0.0,0.02,0.0,0.0,0.02,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.788,0.095,0.5,0.0,0.78,0.06,0.0,0.12,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.977,0.095,0.5,0.8,0.0,0.0,0.06,0.02,0.12,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.096,0.095,0.5,0.94,0.0,0.0,0.04,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.931,0.095,0.5,0.88,0.0,0.0,0.02,0.0,0.08,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.08,0.095,0.5,0.86,0.0,0.0,0.08,0.0,0.02,0.02,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.133,0.095,0.5,0.88,0.0,0.0,0.04,0.0,0.02,0.0,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.643,0.095,0.5,0.0,0.88,0.06,0.0,0.02,0.02,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.769,0.095,0.5,0.88,0.0,0.0,0.1,0.0,0.02,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.236,0.095,0.5,0.0,0.88,0.04,0.0,0.06,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.185,0.095,0.5,0.0,0.76,0.06,0.0,0.12,0.0,0.06,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.701,0.095,0.5,0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.967,0.095,0.5,0.88,0.0,0.0,0.08,0.0,0.04,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.992,0.095,0.5,0.74,0.0,0.0,0.0,0.0,0.2,0.06,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,24.424,0.592,0.52,0.16,0.0,0.02,0.36,0.12,0.0,0.2,0.14
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.811,0.969,0.06,0.88,0.0,0.06,0.0,0.0,0.06,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.419,0.896,0.16,0.22,0.4,0.0,0.24,0.04,0.0,0.0,0.1
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.715,0.959,0.02,0.0,0.94,0.04,0.0,0.0,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.414,0.868,0.18,0.54,0.0,0.02,0.28,0.0,0.06,0.02,0.08
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.181,0.873,0.32,0.02,0.56,0.04,0.06,0.2,0.0,0.12,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.061,0.966,0.02,0.0,0.86,0.12,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.399,0.978,0.06,0.84,0.0,0.0,0.1,0.0,0.02,0.0,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.567,0.886,0.18,0.58,0.02,0.1,0.12,0.0,0.14,0.0,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.716,0.778,0.26,0.6,0.0,0.0,0.16,0.02,0.14,0.0,0.08
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.333,0.854,0.14,0.3,0.12,0.32,0.12,0.04,0.04,0.0,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,35.77,0.869,0.94,0.02,0.02,0.0,0.44,0.02,0.0,0.5,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.143,0.918,0.08,0.08,0.72,0.06,0.08,0.02,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.709,0.412,0.36,0.0,0.12,0.5,0.02,0.24,0.08,0.0,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.438,0.934,0.06,0.0,0.86,0.08,0.0,0.02,0.02,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.543,0.686,0.18,0.04,0.66,0.06,0.0,0.12,0.12,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.056,0.91,0.96,0.02,0.0,0.0,0.4,0.0,0.0,0.58,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.256,0.91,0.1,0.0,0.82,0.08,0.0,0.02,0.0,0.08,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.418,0.961,0.14,0.8,0.0,0.04,0.02,0.0,0.0,0.0,0.14
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.97,0.828,0.12,0.0,0.76,0.16,0.0,0.06,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.901,0.861,0.12,0.74,0.0,0.0,0.18,0.02,0.06,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.518,0.92,0.16,0.0,0.64,0.14,0.06,0.06,0.0,0.1,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.047,0.843,0.86,0.08,0.0,0.12,0.38,0.02,0.0,0.04,0.36
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,21.876,0.758,0.24,0.44,0.0,0.0,0.4,0.02,0.06,0.02,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.168,0.978,0.02,0.76,0.0,0.0,0.22,0.0,0.0,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.12,0.987,0.02,0.34,0.64,0.0,0.0,0.0,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,35.512,0.808,0.16,0.64,0.0,0.0,0.2,0.04,0.04,0.0,0.08
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,39.91,0.61,0.34,0.0,0.36,0.26,0.02,0.14,0.2,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,42.575,0.88,0.96,0.02,0.0,0.0,0.42,0.0,0.0,0.5,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.391,0.962,0.06,0.0,0.94,0.0,0.0,0.02,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.69,0.99,0.06,0.94,0.0,0.0,0.0,0.0,0.06,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.322,0.86,0.34,0.0,0.5,0.18,0.0,0.16,0.02,0.12,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.11,0.922,0.38,0.0,0.34,0.28,0.0,0.0,0.0,0.38,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,25.108,0.977,0.1,0.7,0.02,0.0,0.22,0.0,0.0,0.0,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.146,0.961,0.2,0.0,0.8,0.02,0.0,0.1,0.0,0.08,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.016,0.878,0.24,0.66,0.0,0.02,0.0,0.22,0.02,0.0,0.08
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.813,0.998,0.06,0.72,0.06,0.16,0.0,0.0,0.02,0.0,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,24.993,0.978,0.06,0.06,0.8,0.08,0.02,0.0,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,33.956,0.978,0.1,0.0,0.68,0.2,0.0,0.02,0.06,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.183,0.962,0.08,0.82,0.0,0.0,0.1,0.02,0.06,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.893,0.968,0.06,0.0,0.84,0.14,0.0,0.02,0.0,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.223,0.995,0.08,0.22,0.56,0.14,0.0,0.0,0.0,0.04,0.04
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,37.505,0.986,0.08,0.24,0.48,0.12,0.08,0.04,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.338,0.668,0.44,0.0,0.12,0.68,0.0,0.06,0.14,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,35.265,0.998,0.14,0.06,0.54,0.26,0.0,0.04,0.0,0.08,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,23.397,0.956,0.18,0.5,0.0,0.0,0.3,0.02,0.08,0.04,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.939,0.986,0.2,0.2,0.48,0.1,0.04,0.06,0.02,0.04,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.976,0.958,0.84,0.02,0.06,0.24,0.0,0.0,0.02,0.0,0.66
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.045,1.0,0.02,0.8,0.0,0.02,0.16,0.0,0.0,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.556,1.0,0.02,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.138,0.991,0.14,0.0,0.82,0.04,0.0,0.12,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,29.181,0.949,0.22,0.04,0.68,0.22,0.0,0.02,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.542,0.992,0.04,0.78,0.0,0.0,0.2,0.0,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.083,0.954,0.26,0.0,0.44,0.22,0.08,0.12,0.04,0.0,0.1
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.383,0.879,0.48,0.0,0.12,0.16,0.1,0.18,0.36,0.08,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.137,1.0,0.14,0.48,0.28,0.0,0.1,0.12,0.0,0.0,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.818,0.946,0.18,0.46,0.08,0.08,0.24,0.06,0.02,0.0,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,35.901,0.956,0.32,0.5,0.08,0.12,0.0,0.08,0.02,0.04,0.16
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.134,0.914,0.5,0.3,0.0,0.04,0.0,0.46,0.0,0.0,0.2
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,38.498,0.985,0.08,0.86,0.0,0.0,0.04,0.02,0.02,0.0,0.06
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.205,1.0,0.78,0.04,0.02,0.34,0.22,0.04,0.0,0.0,0.34
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,27.465,1.0,0.12,0.46,0.0,0.0,0.48,0.0,0.06,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,26.081,1.0,0.04,0.24,0.68,0.02,0.02,0.0,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.993,1.0,0.12,0.0,0.8,0.06,0.0,0.04,0.0,0.1,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.965,1.0,0.06,0.34,0.48,0.0,0.16,0.0,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,30.787,1.0,0.08,0.0,0.86,0.08,0.0,0.02,0.0,0.04,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,32.153,1.0,0.58,0.02,0.12,0.56,0.0,0.02,0.1,0.16,0.02
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,28.584,1.0,0.1,0.52,0.08,0.14,0.2,0.0,0.06,0.0,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,31.754,1.0,0.78,0.08,0.0,0.38,0.0,0.0,0.02,0.04,0.48
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.034,1.0,0.06,0.0,0.88,0.06,0.0,0.04,0.0,0.02,0.0
"[[0, 0], [1, 1]]","[[(0, 0), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,0.2,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,34.65,1.0,0.62,0.1,0.04,0.0,0.36,0.0,0.0,0.32,0.18
