base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,EmotionProfile.COMPETITIVE,EmotionProfile.COOPERATIVE
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.349,0.435,0.6,0.075,0.075,0.025,0.825,0.82,0.17
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.969,0.121,0.3,0.0,0.05,0.025,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.851,0.14,0.4,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,7.182,0.121,0.425,0.075,0.0,0.0,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.61,0.141,0.5,0.025,0.075,0.05,0.85,0.15,0.85
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.753,0.12,0.375,0.0,0.025,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.847,0.115,0.6,0.025,0.0,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.334,0.151,0.5,0.025,0.025,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.057,0.136,0.375,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.594,0.123,0.575,0.0,0.125,0.025,0.85,0.15,0.85
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.932,0.411,0.4,0.0,0.15,0.075,0.775,0.78,0.23
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.318,0.184,0.35,0.025,0.0,0.1,0.875,0.12,0.88
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.955,0.111,0.35,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.852,0.135,0.475,0.0,0.0,0.05,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,7.176,0.469,0.675,0.05,0.075,0.0,0.875,0.88,0.12
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,7.462,0.128,0.525,0.05,0.05,0.0,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.018,0.113,0.5,0.025,0.025,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.793,0.129,0.575,0.0,0.0,0.05,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,44.197,0.137,0.5,0.025,0.0,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,41.168,0.578,0.575,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,56.589,0.557,0.4,0.0,0.075,0.075,0.85,0.85,0.15
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.913,0.142,0.6,0.0,0.025,0.0,0.975,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.812,0.525,0.6,0.025,0.0,0.025,0.95,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.264,0.173,0.475,0.0,0.075,0.025,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.84,0.11,0.425,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,7.973,0.526,0.625,0.0,0.075,0.025,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.612,0.579,0.575,0.025,0.05,0.025,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.906,0.146,0.55,0.025,0.025,0.05,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.075,0.451,0.625,0.05,0.05,0.1,0.8,0.93,0.07
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.189,0.604,0.6,0.025,0.025,0.0,0.95,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,33.325,0.138,0.475,0.025,0.075,0.175,0.725,0.2,0.8
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.547,0.115,0.425,0.0,0.025,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.362,0.158,0.2,0.0,0.0,0.25,0.75,0.25,0.75
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.953,0.131,0.4,0.025,0.025,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.098,0.104,0.55,0.0,0.0,0.05,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.929,0.144,0.45,0.05,0.075,0.075,0.8,0.2,0.8
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.96,0.147,0.325,0.025,0.05,0.0,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,10.638,0.561,0.775,0.05,0.1,0.0,0.85,0.85,0.15
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.663,0.5,0.675,0.0,0.075,0.025,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,8.376,0.134,0.425,0.025,0.0,0.125,0.85,0.15,0.85
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.351,0.155,0.375,0.025,0.1,0.0,0.875,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.784,0.637,0.4,0.0,0.0,0.025,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,15.985,0.116,0.375,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,20.78,0.819,0.875,0.475,0.5,0.0,0.025,0.5,0.5
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,83.06,0.905,0.925,0.325,0.625,0.025,0.025,0.62,0.38
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,83.328,0.684,0.6,0.0,0.9,0.075,0.025,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.874,0.116,0.525,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,8.047,0.605,0.55,0.0,0.025,0.0,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,7.149,0.138,0.475,0.0,0.1,0.0,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,7.563,0.366,0.3,0.0,0.0,0.1,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.698,0.186,0.525,0.05,0.15,0.1,0.7,0.3,0.7
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,17.707,0.47,0.35,0.0,0.0,0.1,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,16.408,0.113,0.425,0.0,0.075,0.0,0.925,0.07,0.93
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,14.19,0.564,0.55,0.0,0.15,0.075,0.775,0.78,0.23
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,28.649,0.185,0.475,0.0,0.05,0.05,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 0), (1, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,80.196,0.821,0.9,0.325,0.675,0.0,0.0,0.33,0.68
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.432,0.138,0.425,0.075,0.025,0.075,0.825,0.17,0.82
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.058,0.165,0.4,0.05,0.075,0.0,0.875,0.12,0.88
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.952,0.411,0.375,0.025,0.0,0.025,0.95,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.546,0.509,0.475,0.05,0.1,0.025,0.825,0.82,0.17
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.226,0.115,0.45,0.025,0.025,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.697,0.575,0.6,0.0,0.125,0.05,0.825,0.82,0.17
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.633,0.133,0.55,0.0,0.25,0.0,0.75,0.25,0.75
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.273,0.556,0.525,0.025,0.025,0.05,0.9,0.93,0.07
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.633,0.435,0.575,0.025,0.025,0.025,0.925,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.71,0.675,0.425,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.986,0.124,0.375,0.025,0.0,0.025,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.327,0.131,0.525,0.0,0.025,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.609,0.497,0.65,0.0,0.125,0.075,0.8,0.8,0.2
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,7.267,0.323,0.475,0.025,0.0,0.05,0.925,0.93,0.07
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,8.058,0.451,0.5,0.025,0.0,0.0,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.254,0.153,0.475,0.0,0.0,0.175,0.825,0.15,0.85
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.505,0.616,0.45,0.0,0.125,0.0,0.875,0.88,0.12
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.101,0.154,0.4,0.0,0.125,0.0,0.875,0.12,0.88
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.659,0.141,0.325,0.025,0.0,0.075,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,7.717,0.189,0.4,0.0,0.85,0.05,0.1,0.15,0.85
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,7.13,0.521,0.375,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.702,0.126,0.425,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.938,0.635,0.25,0.0,0.05,0.0,0.95,0.95,0.05
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.531,0.135,0.5,0.0,0.0,0.025,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 0)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.962,0.131,0.525,0.0,0.0,0.175,0.825,0.17,0.82
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.139,0.128,0.3,0.025,0.0,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.44,0.139,0.525,0.025,0.025,0.05,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.524,0.716,0.65,0.0,0.025,0.0,0.975,0.97,0.03
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.914,0.158,0.5,0.0,0.2,0.0,0.8,0.2,0.8
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.216,0.111,0.375,0.0,0.0,0.0,1.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.379,0.103,0.325,0.0,0.025,0.0,0.975,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.659,0.215,0.425,0.025,0.075,0.025,0.875,0.47,0.53
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.192,0.156,0.45,0.0,0.1,0.025,0.875,0.12,0.88
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.782,0.12,0.375,0.05,0.0,0.0,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.845,0.118,0.35,0.025,0.0,0.025,0.95,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.382,0.633,0.525,0.05,0.1,0.0,0.85,0.85,0.15
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.688,0.148,0.5,0.0,0.0,0.1,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,66.16,0.893,0.975,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,75.189,0.664,0.875,0.025,0.975,0.0,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,88.328,0.906,0.85,0.0,0.875,0.125,0.0,0.12,0.88
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.483,0.126,0.4,0.0,0.125,0.025,0.85,0.15,0.85
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,5.903,0.403,0.4,0.075,0.025,0.05,0.85,0.88,0.12
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,6.218,0.449,0.475,0.025,0.0,0.05,0.925,0.93,0.07
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,38.948,0.761,0.825,0.0,0.9,0.025,0.075,0.05,0.95
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,54.26,0.894,0.95,0.025,0.975,0.0,0.0,0.03,0.97
"[[1, 0], [0, 1]]","[[(0, 0), (0, 1)], [(1, 1), (0, 1)]]",40,400,1.0,0.01,0.01,0.0,1.0,5,1,1.0,400,80,0.0,1.0,0.0,0.5,78.359,0.921,0.9,0.0,0.975,0.0,0.025,0.03,0.97
