base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,ALWAYS_COOPERATE,DISCRIMINATE,PARADOXICALLY_DISC,ALWAYS_DEFECT,Competitive,Cooperative
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,83.499,0.02,0.0,0.98,0.0,0.02,0.98
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,82.5,0.0,0.1,0.9,0.0,0.1,0.9
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,82.92,0.0,0.02,0.96,0.02,0.04,0.96
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,83.049,0.0,0.02,0.98,0.0,0.02,0.98
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,82.811,0.0,0.0,1.0,0.0,0.0,1.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.178,0.02,0.0,0.0,0.98,0.02,0.98
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.202,0.02,0.04,0.06,0.88,0.08,0.92
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.892,0.0,0.0,0.0,1.0,0.0,1.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,6.073,0.0,0.02,0.04,0.94,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.376,0.0,0.0,0.04,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.805,0.0,0.0,0.04,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.652,0.02,0.04,0.04,0.9,0.1,0.9
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.448,0.0,0.0,0.0,1.0,0.0,1.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.776,0.02,0.02,0.0,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.05,0.0,0.04,0.0,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.664,0.0,0.0,0.06,0.94,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.359,0.0,0.06,0.0,0.94,0.06,0.94
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.654,0.0,0.0,0.0,1.0,1.0,0.0
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.523,0.0,0.02,0.0,0.98,0.02,0.98
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.99,0.0,0.0,0.04,0.96,0.04,0.96
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.779,0.0,0.02,0.24,0.74,0.74,0.26
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.131,0.0,0.14,0.02,0.84,0.84,0.16
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.322,0.02,0.0,0.0,0.98,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.524,0.02,0.0,0.0,0.98,0.02,0.98
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.142,0.0,0.02,0.1,0.88,0.88,0.12
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.061,0.02,0.0,0.04,0.94,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.496,0.02,0.02,0.02,0.94,0.94,0.06
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.842,0.02,0.0,0.0,0.98,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.391,0.02,0.04,0.14,0.8,0.8,0.2
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,6.062,0.02,0.02,0.42,0.54,0.54,0.46
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.317,0.0,0.0,0.02,0.98,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.604,0.04,0.0,0.08,0.88,0.88,0.12
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.13,0.12,0.02,0.22,0.64,0.64,0.36
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.841,0.0,0.0,0.18,0.82,0.86,0.14
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.921,0.04,0.0,0.02,0.94,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.282,0.02,0.0,0.0,0.98,0.02,0.98
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.952,0.02,0.0,0.08,0.9,0.1,0.9
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.238,0.02,0.0,0.02,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.968,0.08,0.02,0.04,0.86,0.14,0.86
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.836,0.0,0.0,0.02,0.98,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.705,0.02,0.02,0.0,0.96,0.96,0.04
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.146,0.0,0.0,0.04,0.96,0.04,0.96
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.302,0.0,0.0,0.02,0.98,0.98,0.02
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.008,0.0,0.0,0.18,0.82,0.82,0.18
"[[0, 0], [0, 1]]","[[(1, 1), (1, 1)], [(1, 1), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.151,0.0,0.0,0.1,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.186,0.02,0.14,0.0,0.84,0.16,0.84
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.297,0.0,0.02,0.0,0.98,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.691,0.04,0.12,0.02,0.82,0.18,0.82
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.034,0.0,0.06,0.0,0.94,0.94,0.06
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,6.059,0.02,0.08,0.0,0.9,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.062,0.0,0.12,0.04,0.84,0.84,0.16
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.868,0.0,0.06,0.0,0.94,0.06,0.94
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.698,0.1,0.02,0.0,0.88,0.88,0.12
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.495,0.0,0.12,0.0,0.88,0.12,0.88
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.091,0.04,0.2,0.0,0.76,0.22,0.78
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.45,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.307,0.02,0.96,0.0,0.02,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.717,0.02,0.96,0.02,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,82.03,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.016,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.234,0.0,0.14,0.0,0.86,0.14,0.86
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.38,0.0,0.0,0.04,0.96,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.868,0.02,0.96,0.0,0.02,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.165,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,80.895,0.0,0.94,0.02,0.04,0.06,0.94
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.415,0.0,0.9,0.06,0.04,0.9,0.1
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,77.472,0.02,0.96,0.0,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,80.94,0.0,0.98,0.02,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.053,0.0,0.38,0.0,0.62,0.62,0.38
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.244,0.02,0.96,0.0,0.02,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.264,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.549,0.0,0.98,0.0,0.02,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.263,0.02,0.98,0.0,0.0,0.98,0.02
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,80.692,0.04,0.92,0.02,0.02,0.92,0.08
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.395,0.0,0.12,0.02,0.86,0.86,0.14
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,83.225,0.0,0.96,0.0,0.04,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,83.996,0.04,0.96,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,83.996,0.08,0.9,0.0,0.02,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,83.34,0.02,0.96,0.02,0.0,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,83.475,0.12,0.88,0.0,0.0,0.12,0.88
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,82.942,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,83.673,0.04,0.88,0.0,0.08,0.88,0.12
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,82.897,0.04,0.92,0.0,0.04,0.92,0.08
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,84.244,0.02,0.96,0.02,0.0,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 0), (1, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,83.322,0.04,0.94,0.0,0.02,0.06,0.94
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.068,0.02,0.0,0.0,0.98,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.029,0.04,0.06,0.06,0.84,0.86,0.14
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.747,0.06,0.0,0.02,0.92,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.103,0.0,0.32,0.02,0.66,0.34,0.66
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,6.786,0.0,0.5,0.04,0.46,0.48,0.52
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.741,0.02,0.02,0.04,0.92,0.92,0.08
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,7.885,0.0,0.0,0.0,1.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,6.819,0.0,0.04,0.0,0.96,0.96,0.04
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.356,0.0,0.08,0.0,0.92,0.08,0.92
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.343,0.04,0.02,0.02,0.92,0.94,0.06
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,6.666,0.0,0.04,0.0,0.96,0.04,0.96
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,76.655,0.02,0.26,0.0,0.72,0.72,0.28
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.485,0.02,0.22,0.0,0.76,0.22,0.78
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,79.519,0.0,0.24,0.0,0.76,0.76,0.24
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.734,0.08,0.02,0.0,0.9,0.1,0.9
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,73.947,0.0,0.06,0.02,0.92,0.92,0.08
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,80.22,0.02,0.98,0.0,0.0,0.02,0.98
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.112,0.0,0.08,0.0,0.92,0.08,0.92
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,6.039,0.0,1.0,0.0,0.0,0.0,1.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (0, 1)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.976,0.0,0.22,0.02,0.76,0.24,0.76
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,5.322,0.02,0.06,0.02,0.9,0.92,0.08
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,80.652,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,81.763,0.0,1.0,0.0,0.0,1.0,0.0
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,6.57,0.0,0.1,0.02,0.88,0.88,0.12
"[[1, 0], [0, 1]]","[[(0, 0), (0, 0)], [(0, 1), (1, 0)]]",50,1000,1.0,0.01,0.01,0.0,5,1,1.0,1000,200,0.0,1.0,0.0,0.8,4.907,0.06,0.02,0.02,0.9,0.92,0.08
