base_social_norm,eb_social_norm,Z,gens,mu,chi,eps,alpha,q,consensus_thresh,xi,non_consensus_strategy,b,c,beta,generations,convergence_period,gamma_min,gamma_max,gamma_delta,gamma_center,average_cooperation,average_consensus,G,AllD_Comp,AllD_Coop,Disc_Comp,Disc_Coop,pDisc_Comp,pDisc_Coop,AllC_Comp,AllC_Coop
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,85.165,0.194,0.64,0.0,0.88,0.06,0.0,0.02,0.0,0.02,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.2,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.548,0.931,0.98,0.02,0.0,0.0,0.96,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.505,0.266,0.66,0.0,0.74,0.04,0.0,0.2,0.02,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.78,0.31,0.56,0.88,0.0,0.0,0.0,0.02,0.0,0.0,0.1
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.32,0.245,0.22,0.88,0.0,0.0,0.0,0.0,0.12,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.089,0.218,0.62,0.0,0.92,0.06,0.0,0.02,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.955,0.252,0.36,0.0,0.86,0.04,0.0,0.06,0.0,0.02,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.45,0.215,0.64,0.0,0.76,0.04,0.0,0.18,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.927,0.311,0.14,0.0,0.94,0.04,0.0,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,47.148,0.977,0.96,0.0,0.0,0.0,0.94,0.04,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,49.185,0.97,0.92,0.0,0.0,0.0,0.94,0.06,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,73.086,0.87,0.94,0.02,0.0,0.0,0.84,0.0,0.0,0.14,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.22,0.937,0.96,0.04,0.0,0.0,0.94,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,67.861,0.298,0.18,0.96,0.0,0.0,0.02,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.769,0.983,0.94,0.04,0.0,0.0,0.92,0.02,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,89.153,0.948,0.96,0.0,0.02,0.0,0.98,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.4,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,89.793,0.262,0.4,0.0,0.82,0.1,0.02,0.04,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.147,0.522,0.42,0.0,0.78,0.14,0.0,0.0,0.0,0.08,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,54.818,0.961,0.94,0.02,0.0,0.0,0.92,0.02,0.0,0.02,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,59.543,0.965,0.96,0.0,0.0,0.0,0.94,0.02,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,55.079,0.967,0.94,0.04,0.0,0.0,0.94,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,8.844,0.47,0.94,0.84,0.0,0.0,0.1,0.0,0.06,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,46.222,0.932,0.92,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,66.482,0.946,0.96,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,60.514,0.98,0.96,0.0,0.0,0.0,0.94,0.04,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,68.395,0.958,0.94,0.02,0.0,0.0,0.9,0.0,0.0,0.06,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,89.663,0.98,0.94,0.0,0.0,0.0,0.9,0.06,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.632,0.951,0.96,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.561,0.958,0.96,0.02,0.0,0.0,0.94,0.0,0.02,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.447,0.967,0.98,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,85.196,0.188,0.62,0.92,0.0,0.0,0.08,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.6,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.346,0.964,0.98,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.229,0.378,0.7,0.0,0.84,0.0,0.0,0.1,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.057,0.433,0.5,0.0,0.86,0.04,0.0,0.1,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.39,0.342,0.52,0.0,0.86,0.08,0.0,0.06,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,19.667,0.262,0.62,0.0,0.92,0.04,0.0,0.02,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,9.026,0.612,0.68,0.0,0.82,0.06,0.04,0.02,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.824,0.998,0.98,0.02,0.0,0.0,0.98,0.0,0.0,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,86.479,0.982,0.92,0.02,0.02,0.0,0.84,0.0,0.0,0.06,0.06
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,53.277,0.519,0.64,0.0,0.86,0.02,0.0,0.1,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,81.561,0.998,1.0,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,89.667,0.988,0.98,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.877,0.986,0.98,0.0,0.0,0.0,0.96,0.02,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,90.592,0.986,0.92,0.02,0.0,0.0,0.8,0.04,0.0,0.06,0.08
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,83.751,0.987,0.98,0.0,0.0,0.0,0.98,0.0,0.0,0.02,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,71.42,0.536,0.46,0.34,0.46,0.04,0.0,0.04,0.02,0.0,0.1
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,0.8,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,85.033,0.972,0.98,0.02,0.0,0.0,0.9,0.02,0.0,0.06,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,52.98,1.0,0.96,0.0,0.0,0.64,0.0,0.0,0.02,0.0,0.34
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,73.772,1.0,0.94,0.02,0.04,0.84,0.0,0.0,0.0,0.0,0.1
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,72.145,1.0,0.88,0.08,0.0,0.26,0.02,0.0,0.02,0.0,0.62
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,65.811,1.0,0.92,0.04,0.0,0.0,0.54,0.04,0.0,0.38,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,76.427,1.0,0.94,0.0,0.0,0.82,0.06,0.02,0.0,0.1,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,77.004,1.0,0.9,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,70.993,1.0,0.26,0.84,0.0,0.06,0.02,0.0,0.02,0.0,0.06
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,62.032,1.0,0.42,0.54,0.0,0.0,0.42,0.02,0.02,0.0,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,86.504,1.0,0.92,0.0,0.02,0.0,0.66,0.02,0.02,0.14,0.14
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,68.938,1.0,0.94,0.0,0.0,0.56,0.24,0.0,0.0,0.18,0.02
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,65.534,1.0,0.96,0.0,0.02,0.94,0.0,0.0,0.0,0.0,0.04
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,61.249,1.0,0.92,0.02,0.02,0.44,0.0,0.0,0.04,0.0,0.48
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,76.457,1.0,0.92,0.0,0.02,0.6,0.0,0.0,0.04,0.0,0.34
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,59.084,1.0,0.9,0.02,0.0,0.0,0.8,0.02,0.0,0.16,0.0
"[[1, 0], [1, 1]]","[[(1, 1), (0, 0)], [(1, 1), (1, 1)]]",50,3000,2.0,0.01,0.01,0.0,1.0,1.0,0.01,emotion,5,1,1.0,3000,750,0.0,1.0,0.0,1.0,61.026,1.0,0.94,0.02,0.02,0.84,0.0,0.02,0.0,0.0,0.1
